ae;	1448
ae:	2625
ae!	203
ae 	70695
ae-	3893
ae,	13417
ae.	78933
aeq	1147
aep	2118
aes	41979
aer	90903
aeu	8892
aet	28942
aew	1431
aev	4933
aey	718
aex	2589
aez	1391
aea	14695
aec	8013
aeb	3659
aee	1303
aed	11291
aeg	5894
aef	3246
aei	2518
aeh	880
aek	4321
aej	600
aem	18186
ael	123436
aeo	7370
aen	44575
mì 	310
z.b	603
xòn	122
cv:	7931
rb:	485
ôqu	805
cv.	778
rb.	1969
cv,	583
cv-	1248
cv 	3035
rb 	5989
ir;	641
ofã	268
ofá	1359
rby	8631
rbw	191
rbu	24030
ir?	676
rbs	4779
rbr	8821
ofí	8343
rbo	85102
cvl	267
rbl	3039
rbj	331
rbi	143718
rbe	71202
rbd	1435
rbc	987
cvc	281
rba	157700
cva	568
of 	548726
gäl	191
of.	5233
of,	1341
of-	2252
of:	256
xv,	2284
ir!	407
ofb	474
ofc	1467
ofa	16347
off	80680
rbú	183
ofd	544
ofe	148814
ofj	194
ofk	397
ofh	241
ofi	300918
rbó	2241
ofo	33618
ofl	3520
ofm	1892
ofr	48088
ofs	3264
rbí	1814
ofv	218
ofw	320
oft	53144
ofu	31026
ofx	283
ofy	763
rbá	2172
cvá	299
y á	148
cê-	2165
lât	145
hí:	309
hí,	125
z.,	238
hí 	1081
hít	148
híp	398
hír	137
hís	255
hím	164
hín	711
híd	2036
híf	683
hía	1140
híb	2773
híc	192
 lb	2100
cm.	1765
cm-	1592
cm,	1551
cm 	11668
cm;	287
mp-	1148
cmo	3256
cmn	350
cmm	379
cml	305
cmj	160
cmi	7667
cmg	222
cmf	126
cme	1585
cmd	975
cmc	552
cmb	1139
cma	6074
cmy	205
cmx	136
cmu	1237
cmt	543
cms	3556
cmr	888
cmp	758
 lw	1221
brz	3549
bry	15523
brw	191
bru	116164
brt	2689
brs	2481
brr	307
brp	126
bro	1052739
brn	1177
brm	1392
brl	233
brj	243
bri	698180
brh	193
brg	273
brf	144
bre	634650
brd	340
brc	236
brb	387
bra	1376885
er?	3931
er:	74308
er;	132865
er'	17704
er 	2768824
er!	2584
er,	244509
er-	155265
er.	112002
br:	48548
br.	5573
br-	8663
br,	1363
br'	149
br 	63889
ert	1009516
eru	85920
erv	382747
erw	38146
erp	104519
erq	11674
err	1020264
ers	1169759
erx	1865
ery	97712
erz	28602
erd	370108
ere	1030695
erf	149768
erg	290448
tna	23707
era	1884303
erb	140285
erc	485585
erl	135921
erm	604160
ern	979714
ero	1043453
tni	34876
eri	1629373
erj	8822
erk	39376
mpf	3803
brü	5056
brû	341
brú	435
brö	480
brõ	132
brô	497
bró	2370
brí	2689
brê	302
bré	5261
brè	459
brä	2051
brã	826
brâ	742
brá	7185
mpc	895
mpj	147
kya	3253
erô	9519
erõ	1300
erö	2389
eró	99046
mpt	17190
erú	3158
erä	973
erà	487
erá	134557
erã	75565
tní	2336
erí	158646
erî	129
tné	233
eré	4206
erê	154760
pgc	6268
ays	54622
mpx	121
éan	4451
y-e	5611
! é	1665
 öp	119
! á	1193
! ú	154
! i	5697
! o	6201
! b	9416
! c	42497
! a	40071
! f	6957
! g	6102
! d	13944
! e	16270
! z	484
! x	303
! y	536
! r	30196
! s	68097
! p	38344
! q	1786
! v	7956
! w	41143
! t	20383
! u	1809
pqr	125
 kñ	707
ké 	5859
em'	509
em!	1650
em 	5934516
em-	40355
em,	73157
em.	53775
em?	2648
em;	42008
em:	44679
kéz	164
kéy	134
kés	374
kér	327
kép	621
g b	30851
két	365
kék	227
kéh	383
kén	189
kém	11125
kél	228
kéb	231
kéd	238
eme	403383
emd	2991
emg	1335
emf	1162
ema	781008
emc	14045
emb	937916
emm	38665
eml	5429
emo	401187
emn	6549
emi	466152
emh	905
emk	1213
emj	458
emu	32823
emt	1711
emw	363
emv	521
emq	121
emp	909671
ems	18496
emr	2420
c-p	762
emy	16891
emz	815
gâr	504
hah	10669
;kn	125
;kh	778
ébi	20992
emá	44458
emã	72381
ébo	2339
emí	8651
éba	3317
emé	15372
ébe	3664
emê	1723
emô	6578
emö	123
emó	28153
emü	494
ébr	4554
;kg	8120
emú	151
;ka	132
gn:	236788
gn;	118
gn 	20831
gn.	1939
gn,	1593
gn-	594
;kw	497
gnr	495
gns	1656
gnp	152
gnv	236
gnt	655
gnu	13468
gny	21281
gnb	849
gnc	160
gna	114432
gnf	180
gnd	216
gne	72358
gnj	197
gnh	249
gni	170393
gno	102479
gnm	372
c- 	222
mij	3750
mil	505472
gnó	7435
gnú	215
gnâ	219
gná	1044
gnä	212
gnè	835
gné	14871
mic	458665
gní	2355
x! 	134
mip	4352
mit	358431
miv	1887
'wh	141
zê-	5295
q r	616
q s	1803
q p	1241
q q	432
q v	784
q w	158
q t	1280
q u	369
q j	271
q k	164
q h	265
q o	1241
q l	545
q m	1109
q b	407
q c	947
q a	2691
q f	929
q d	1249
q e	2808
ézé	394
mi-	14995
ïne	210
q -	690
q  	1327
mi'	192
mi;	234
q é	1116
vw 	969
jök	432
t;b	675
gu 	6921
gu.	704
gu-	722
gu,	1759
xd.	124
gu:	2301
jöb	251
guc	5174
gub	2738
gua	633809
gug	4219
guf	370
gue	651577
gud	10448
guk	599
guj	1564
gui	538045
guh	235
guo	3975
gun	493153
gum	190949
gul	105388
gus	94706
gur	181027
gup	1559
guv	971
guu	622
gut	15142
guz	3746
guy	15071
gux	133
guê	86123
gué	52182
guó	135
uzl	446
uzm	2518
uzn	1668
uzo	6386
uzh	1873
uzi	155665
fbu	239
uzk	342
uzd	427
uze	45187
uzg	224
uza	54097
uzb	3912
uzc	898
fbc	794
fbb	1909
fba	1556
uzy	3066
uzz	9714
uzt	1412
uzu	9470
fbi	2015
uzw	167
fbo	400
uzs	668
ib,	1443
ib-	259
ib.	5876
ib 	37861
ib'	146
ib:	165
uz,	11414
uz-	1759
uz.	5875
fb;	435
uz 	99012
fb 	1517
uz:	42189
fb.	325
fb-	250
fb,	139
ibh	1044
ibi	147879
ibj	130
ibl	71274
ibm	3773
ibn	8043
ibo	55980
iba	91126
ibb	16884
ibc	1519
ibd	1305
ibe	201546
ibf	179
ibg	37884
iby	2423
ibp	223
ibr	53203
ibs	9262
ibt	568
ibu	183459
ibw	284
lò 	1264
uzè	162
uzé	667
uzá	198
uzú	147
ulê	2331
lòg	228
t.w	15975
lòn	193
lòs	171
t.v	1030
ibè	146
ibé	13139
ibë	256
ibí	483
ibá	2181
ibâ	187
ibã	789
ibú	387
fx:	135
krä	1744
ibó	796
wri	23406
t.d	3843
t.g	1764
t.b	951
t.l	366
äsb	175
.gm	374
t.:	435
rûl	303
t. 	128774
t.-	554
t..	2234
oé.	346
oé,	769
oé 	2296
vth	135
oém	1346
oél	275
oéc	193
oét	5028
oés	960
'-b	120
azw	214
hvi	5581
hvh	178
hvm	308
hvl	934
hvo	510
hva	1706
hve	1335
mbè	140
hvu	219
ñor	1552
kwa	8860
hv 	190
ñoz	1878
hví	175
ñoa	204
psl	1094
äxt	298
d-c	76221
d-d	3456
d-e	1658
d-f	1693
d-g	1971
d-h	1151
d-i	1062
d-k	851
d-m	1468
d-n	1079
d-o	1597
d-p	6027
d-r	4402
d-s	3839
d-w	1297
í? 	443
tõe	29558
d- 	347
 âg	188
 âm	8107
 ân	14533
:qu	25684
:qr	161
e;b	715
:qo	243
:qi	783
:qe	279
:qa	1715
:q 	164
pu,	1110
pu.	1125
pu 	6085
ê, 	9839
n,j	141
íi 	248
wmv	153
wmi	191
wmo	340
wma	5489
wmf	522
wme	316
bët	125
bër	396
wm.	286
wm-	140
wm 	543
pul	559182
asr	3545
asq	21678
asp	85382
asw	3090
asv	4581
asu	30313
ast	1020045
pud	20216
asz	7059
asy	17905
pub	238048
ááá	137
pux	4552
ûn 	119
puy	5972
jre	213
jra	1176
jro	234
jrm	412
jri	189
jru	493
jrs	119
asj	3721
puv	208
:jë	178
:jé	536
pup	10899
:jä	744
:já	2273
asn	11928
:jü	510
pur	72110
:jö	478
asl	10539
:jó	752
olé	34674
jr 	2065
jr.	16495
jr-	169
jr,	670
sân	7076
sâo	196
sâm	385
mîl	187
:jo	94446
:jk	128
:ji	5882
:jh	244
:je	25661
:jb	155
:ja	50679
:jy	225
:ju	30084
:js	210
:jp	296
:j.	944
:j-	139
pâr	380
:j 	138
pâm	160
pân	9447
dun	69216
l! 	2111
l!!	1646
oló	96370
olô	41230
y-z	1751
h k	11502
h j	8259
h i	21327
h h	21325
h o	25704
h n	15166
h m	37226
h l	16251
h c	43789
h b	28033
h a	53766
h g	16182
h f	19440
h e	38683
h d	33144
h z	2369
h y	5852
h x	355
h s	45138
h r	17903
h q	2488
h p	28074
h w	15276
h v	11783
h u	3937
h t	30129
olú	5136
wyv	127
h .	1196
h -	8282
h ,	417
h  	19618
h '	392
 ,s	269
 ,p	269
h é	7281
h á	217
h à	820
wyd	1859
wyb	707
zru	148
wyh	144
ymp	55171
yms	538
ymr	357
ymu	2438
ymy	1956
yma	15547
ymc	278
ymb	5582
yme	17080
ymd	352
ymf	494
ymi	5284
ymk	192
ymm	3046
ymo	19792
ymn	8085
y-h	983
ym 	1843
ym,	198
ym.	216
ymá	144
ymä	163
ymé	204
?vi	203
rh:	1559
-jä	176
-já	175
-jé	134
-jê	144
-jü	419
adk	1681
fôs	132
-je	6754
-ja	9982
-jl	1246
-jm	712
-jo	16710
-ji	3730
-ju	11064
-jp	327
f.u	253
f.t	263
u.t	289
còr	188
còs	237
-j 	203
-j.	188
còn	191
kw-	298
f.f	407
ay-	13503
u.b	809
f.d	716
f.c	9875
f.b	831
f.a	1089
f.m	1540
uy 	13325
u.k	522
f.k	3947
u.m	341
kw.	138
u.n	472
u.o	355
r i	216454
rhr	119
ad!	394
rht	812
p,u	133
rho	24457
,y,	195
r o	573790
: é	8871
,yu	120
: í	383
: á	2710
: à	545
: ú	406
: ü	205
p, 	53260
: ó	561
f.:	308
ié 	1172
uy-	4489
: i	33997
: h	30519
: k	10421
: j	27922
: m	69580
: l	56548
: o	72765
: n	46347
: a	158890
: c	145359
: b	53941
: e	74586
: d	59265
: g	34065
: f	47299
: y	3932
: x	2092
iég	366
: z	3196
iéc	275
iéb	376
: q	9244
: p	71119
: s	78573
: r	53664
: u	33964
: t	93958
: w	25514
: v	26235
lkn	1027
lko	7980
lkl	2115
lkm	1502
lkj	190
lkk	602
lkh	1702
lki	16475
lke	23848
lka	15762
lky	1499
lkv	171
lkw	442
lkt	331
lku	2272
lkr	1341
lks	8348
lkp	287
lk.	1333
lk,	2894
lk-	755
lk 	21262
lk:	716
cé 	3773
lké	173
cé.	248
cé-	294
cé,	601
lkü	284
lkö	185
lkó	177
céc	613
céa	646
céf	1760
cée	612
céd	1760
cén	1508
cém	9955
cél	28182
cés	20919
cér	7697
cép	750
cév	223
céu	15318
cét	2209
céz	1084
íz 	996
 vá	167530
 và	587
 vã	18068
 vâ	4441
 vä	4156
 vé	11771
 vê	21838
 ví	64850
 vó	1973
 võ	452
 vö	1184
íze	9569
íza	1482
ízn	147
ízo	5832
ízi	2130
 va	744149
 vc	11114
 ve	1304315
 vd	5469
 vg	1708
 vi	1432857
 vh	8070
 vk	519
 vj	1276
 vm	1953
 vo	706221
 vq	318
 vs	17453
 vr	6237
 vu	31071
 vt	1567
 vv	1230
 vy	3030
 vx	560
 vz	612
 v 	37595
tòl	152
 v'	161
tòn	237
 v-	1546
 v,	4227
 v.	22579
tòr	924
y; 	4598
,fa	505
,fo	864
,fi	430
ewz	141
rct	16708
rcu	113526
oaí	207
r,m	271
r,o	181
:v 	958
r,e	404
r,d	227
r,f	126
r,a	320
bé,	945
r,c	304
r,b	133
r,t	173
.q.	272
r,p	359
r,s	230
r,r	177
.qu	2181
r, 	617780
.qa	122
f:s	2013
áuc	2060
áud	19421
áuf	550
áui	181
ául	3224
áus	29341
áur	2228
áut	10938
áu 	162
múc	282
f! 	142
ngd	22546
nge	420799
ngf	6818
ngg	5603
nga	211275
ngb	7236
ngc	175669
ngl	407575
ngm	10471
ngn	4385
ngo	188974
ngh	28997
ngi	119962
ngj	2634
ngk	6520
ngt	58094
ngu	331402
ngv	3470
ngw	5946
ngp	8102
ngq	1096
ngr	100016
ngs	110027
ngx	1517
ngy	5546
ngz	3291
:vi	78777
íet	186
íes	357
íer	263
íez	196
ng'	3542
ng 	575207
ng!	1459
ng,	53075
ng-	28388
ng.	29326
ng?	693
ng:	76197
ng;	1226
ke.	5810
ke-	3481
ke,	15385
ke'	1021
üey	212
ke!	342
ke 	135442
ke?	120
ke;	295
ke:	1021
:vd	537
üel	981
üen	12082
ngä	415
ngà	206
ngá	19499
ngã	1372
ngí	1471
ngè	513
ngé	10242
ngê	4488
ngô	1557
ngö	398
ngó	4203
ngü	4952
ngú	1225
keo	2661
kem	14306
kel	64028
kek	2731
kej	2295
kei	21545
keh	2774
keg	2603
kef	4262
kee	18246
ked	13431
kec	1906
kea	7086
kez	650
key	43094
:vr	1674
kew	4998
jib	3559
keu	2043
ket	47908
kes	36535
ker	148683
kep	4269
ähi	159
jio	677
ähe	268
ähd	330
jii	529
zgü	124
ïve	165
äht	428
jiy	519
dân	10225
mz 	361
mz-	172
oxé	322
oag	4906
dâ 	161
oae	901
mze	871
oad	90386
mza	928
mzn	4010
mzo	457
mzi	465
rcú	2745
gân	11870
gâm	1710
oao	4557
gât	660
oal	57383
.j.	12404
oai	12465
oah	4031
öel	131
oar	83569
.jb	168
.ja	2060
¿po	146
oaq	23541
.je	1246
.ji	263
.jh	890
.jo	5458
.jm	164
.js	3217
.jp	162429
.ju	1619
rcá	1697
rcâ	2150
oax	1798
ji-	1734
uão	2455
tyl	728871
.já	279
uã 	1153
uã.	142
uã,	459
zäh	374
à a	28277
wäb	263
wäc	437
à e	31296
wäh	433
wäi	138
wäl	157
wän	310
wär	564
scz	288
à i	22974
oa,	38361
à m	34737
à l	18466
à r	22387
à w	2499
xóg	209
à u	6389
à z	958
xón	1492
oa:	5136
zoy	530
aua	6137
auc	30968
aub	28961
aue	17850
aud	134125
aug	108052
auf	21264
aui	5396
auh	3627
auk	6259
auj	3500
aum	81040
aul	417676
auo	312
aun	48531
auq	1006
aup	13323
aus	312982
aur	188509
auu	299
aut	492199
auw	1818
auv	15132
auy	385
aux	76790
auz	4914
meá	856
meã	916
.'s	314
meñ	344
au!	235
au 	105037
au'	311
au-	11647
au,	17760
au.	45157
au;	410
au:	753
me'	839
me!	2546
me 	1178673
me-	8903
me,	50683
me.	36959
me?	1320
me:	11556
auã	359
aué	548
auê	318
auí	11635
mee	19049
med	414070
meg	40544
mef	1894
mea	134764
mec	80010
meb	6802
mem	237827
mel	462432
meo	20460
men	3884888
mei	683592
meh	6924
mek	6678
mej	5378
meu	73285
met	445017
mew	4640
mev	1572
meq	726
mep	16091
mes	892096
mer	856891
mey	13246
mex	34275
mez	19974
olo	1727926
jpo	210
jpn	1642
ovó	1387
ovô	741
ovõ	299
ovã	2447
ová	30313
ovê	4889
ovë	476
ovè	151
ové	15078
ovì	308
oví	100609
ov:	2824
ov;	152
ov 	33015
ov'	406
ov.	17639
ov,	10056
ov-	1246
jpr	124
ovr	1510
ovs	15578
ovp	4275
ovv	526
ovw	597
ovt	778
ovu	2131
ovy	2558
ovb	182
ovc	2320
ova	475448
ovg	1549
ovd	1048
ove	777745
ovj	997
ovk	1137
ovh	304
ovi	369975
ovn	6367
ovo	261935
ovl	3637
ovm	201
e's	20442
e'r	1214
e'v	453
e'i	251
e'n	186
e'l	561
!j!	307
e'a	387
e'e	575
e'd	381
tys	9104
e':	197
!ju	195
e'.	520
!jo	3748
e' 	5434
sät	405
sär	123
säs	137
jp:	137
rz.	475
. ú	656
. ö	225
. ó	602
zoí	192
. í	469
. é	102977
. è	277
. á	2517
. à	5593
. â	214
säh	119
. y	10280
. x	7731
. z	8331
. u	89036
. t	248024
. w	51513
. v	91417
. q	62793
. p	406772
. r	140303
. m	249446
. l	127155
. o	575597
. n	368395
. i	166422
. h	105425
. k	46363
. j	122261
. e	813976
. d	294445
. g	107047
. f	217927
. a	885829
. c	381276
. b	130674
xúr	666
g. 	65647
wd 	716
g.,	2130
öd 	119
..n	843
..l	694
..i	1101
omã	6460
omâ	16828
omá	33000
omä	450
omê	12070
omé	82943
omè	799
omí	40359
omó	16549
omô	5985
omú	648
omü	199
om!	1097
om 	2098576
om'	636
om.	56849
om-	5834
om,	18224
..v	443
om:	38094
om?	329
..s	1539
..p	1296
omc	2202
omb	211726
oma	584448
omg	764
omf	2625
ome	1768838
omd	825
omk	1153
omj	476
omi	556413
omh	1330
omo	1322433
omn	9272
omm	116258
oml	2047
oms	17617
omr	1737
omq	301
omp	820126
omw	1998
omv	607
omu	386750
omt	15320
omz	274
omy	35857
ón 	48425
ón.	2190
ón,	5562
ón-	359
ón:	514
ón;	134
óce	575
:hd	965
óng	1726
ónd	494
óne	4374
óna	4004
óno	15099
ónl	119
iv'	140
óni	161220
ónv	153
ónu	1097
óns	1334
óny	231
:hn	230
onò	161
óct	887
ky,	7290
wdr	292
ócs	272
hòa	343
zoe	3527
é? 	1423
zoh	577
zoj	293
zom	10271
zoq	306
ò c	317
síq	1988
cg-	158
ru,	8390
ru-	2455
sím	25136
síl	34998
cg 	6771
ru;	221
síc	3320
zo,	6483
zo-	929
zo.	2973
zo:	915
öro	127
boö	1345
boé	2175
boê	2148
boë	162
boí	274
boã	796
cgi	3976
cgh	172
cgl	317
bo:	5220
bo;	400
rul	35957
sí.	145
bo,	17032
bo-	4481
bo.	14940
bo 	101158
bo!	163
bo'	321
cgb	175
rug	73994
zte	3378
cgf	129
box	141599
cgy	216
boz	4410
bop	7334
boq	2708
bor	551205
bos	113157
bot	146926
bou	118898
bov	17137
bow	22212
boh	7122
boi	38754
boj	5843
bok	7741
bol	490809
bom	92451
bon	135898
boo	71362
boa	197560
bob	34416
boc	35160
bod	36413
boe	16037
bof	3099
bog	12545
cgp	118
cgs	232
ruq	2156
cgu	1462
cgt	340
snä	121
sná	195
sní	1110
sné	314
sn'	1565
sn 	8638
sn.	645
sn,	360
sn-	477
sn:	1074
yör	1065
yös	136
yön	714
sng	248
snd	185
sne	52607
snb	591
sna	34175
sno	37358
