 ti	46600
 th	1442357
 to	399663
 tn	1266
e!'	9
 tl	113
 tc	700
 tb	471
 ta	47525
 tg	1008
 te	59958
pp 	745
pp?	2
 tz	21
 ty	9380
 tx	119
pp:	22
lía	1
 ts	604
 tr	77301
 tq	5
 tp	389
 tw	26114
 tv	2077
 tu	14520
 tt	342
!..	15
!. 	1
m-n	64
hw,	1
ér 	17
ér,	13
as:	261
j,l	1
ér;	1
érd	2
ére	14
éra	101
érb	1
érc	10
éro	16
éri	111
ért	11
éru	1
érv	2
érr	4
éry	6
cp.	57
iim	3
iil	2
ówk	1
hg-	45
érè	4
éré	4
érô	1
fwd	38
, c	23719
, b	35746
, a	120215
, g	7655
, f	16115
, e	15321
, d	13807
, k	2733
, j	5072
, i	49550
, h	21315
, o	23343
, n	13627
, m	19300
, l	11587
, s	37367
, r	14574
, q	781
, p	20463
, w	56525
, v	3173
, t	85805
, z	335
, y	6077
, x	230
a.,	157
a.-	11
a..	25
a. 	10106
a.!	1
a.'	34
a.:	6
a.;	5
a.?	5
,  	1758
, '	466
y::	11
, .	345
, -	219
, ,	94
, ;	3
, :	15
y: 	2128
a.h	18
a.i	28
a.k	31
a.l	4
a.m	229
a.n	13
a.o	37
a.a	27
a.b	15
a.c	50
a.d	261
a.e	16
a.f	12
a.g	34
a.x	4
a.y	1
a.z	1
a.p	9
a.r	5
a.s	16
a.t	11
a.u	12
a.v	1
, â	3
, á	3
, à	14
, ä	1
, é	10
, ó	1
, ö	5
, ú	1
, ü	1
xxx	203
xxw	9
xxv	7
xxu	4
xxs	4
xxp	3
xxo	59
xxm	5
xxl	23
xxk	1
xxi	143
xxg	13
xxf	5
xxe	6
xxc	19
xxa	4
àla	1
xx?	2
zjx	1
tb:	1
zju	1
xx.	8
xx-	18
xx,	26
xx'	8
àli	3
xx!	3
xx 	73
xyv	45
laó	1
fsa	5
fsb	2
fsc	17
fsd	1
fse	281
fsf	3
fsg	9
fsh	211
fsi	32
fsk	25
fsl	4
fsp	165
fsr	2
fss	7
fst	42
fsu	27
fsw	4
fs 	2027
fs'	23
fs,	302
fs-	69
fs.	252
tb 	64
fs:	10
fs;	10
fs?	3
mjh	2
mji	4
fw'	1
mjo	2
mja	5
mjc	1
mje	1
mjf	1
rté	36
ú's	4
'br	55
as,	3375
mj,	9
mj-	2
mj 	82
ûlé	2
íáî	7
mnt	2
ènc	1
egè	2
egã	2
tby	1
tbx	9
tbz	21
?jf	1
tbu	97
f ü	1
tbw	3
eg.	326
eg-	16
eg,	87
eg!	2
eg 	596
eg'	11
tbp	141
eg;	3
eg?	2
röz	2
röt	1
rös	7
éêx	1
èh 	1
egk	1
egi	14109
egh	37
ego	4090
egn	697
egm	1052
egl	618
egc	3
ega	16922
egg	1109
egf	966
ege	6005
egz	1
egy	1867
d:e	1
egs	370
egr	7049
xye	25
egw	6
egu	8691
egt	107
pnd	3
hbf	1
oiv	9
oiu	1
oit	935
ois	2699
oir	885
oiq	3
oip	32
urô	1
oiz	9
oix	27
oig	112
uré	5
oie	215
oid	4859
oic	3498
oib	24
oia	136
oio	16
oin	30659
oim	336
oil	3314
oik	27
oij	3
oii	33
oih	3
jéê	6
duk	339
dum	1048
oi?	3
duo	147
oi;	1
oi:	16
êéã	8
oi'	3
oi!	1
oi 	144
oi.	8
oi-	11
oi,	25
jé 	3
duf	95
ury	7664
urz	11
duy	1
urp	5120
urq	39
urr	10640
urs	18106
urt	11287
uru	306
urv	4801
urw	9
urh	54
uri	22705
urk	1115
url	542
urm	503
urn	14991
uro	6219
ura	17560
urb	2530
urc	9469
urd	3972
ure	66846
urf	2247
urg	4189
jén	3
bói	1
s,b	4
dup	1328
jés	2
ur:	44
ur;	20
ur?	23
dut	1187
ur,	747
ur-	482
ur.	561
ur 	44512
ur!	11
ur'	81
bré	2
öfe	1
brá	2
brà	3
brû	3
brú	2
mn-	18
bró	1
hhv	61
brö	5
aló	51
rtw	119
alú	1
alâ	1
alà	1
alá	30
gv 	9
alê	1
gv,	5
alé	30
eää	2
alí	28
nfü	3
gvs	1
êe,	1
gvb	1
gva	2
gvm	1
gvh	56
gvi	17
bri	16922
bro	12212
brn	70
xlq	2
brl	139
brc	300
bra	14792
rtf	276
brg	6
bre	8055
brz	10
bry	1346
brs	2
brr	4
brp	1
brw	1
brv	1
bru	1998
alr	3138
als	40606
alp	1816
alq	21
alv	818
alw	5792
alt	20898
alu	11517
alz	247
alx	23
aly	15457
xpt	3
alb	2211
alc	5783
ala	9339
alf	4603
alg	1839
ald	2503
ale	18144
alj	11
alk	9853
alh	77
ali	39162
aln	137
alo	9736
all	156920
alm	6180
d.i	3
br.	20
br-	14
br,	43
br 	146
al:	381
al;	231
rgl	234
al?	156
irá	49
al 	210400
al!	35
al'	487
al.	6617
al,	6647
al-	2663
d.b	4
'ec	3
'ea	12
'eg	1
'ef	1
'ed	5
'ek	1
'ei	4
irã	2
'en	19
'em	114
'el	7
'es	41
'er	26
'eq	2
'ep	3
'ev	17
'eu	4
'et	16
'ez	1
'ey	1
'ex	31
phh	2
ún,	15
-rp	6
'e 	2
'e'	4
d.u	3
'e-	1
'e,	1
d.w	24
xsf	1
só 	1
 ':	1
 '.	8
 ',	11
 '-	8
 ''	78
 ' 	427
pas	10288
sós	18
sól	17
-rt	15
són	8
sók	1
ìáé	7
 'z	12
 'x	4
 'y	61
 'v	35
 'w	157
 't	310
 'u	42
 'r	122
 's	2714
 'p	218
 'q	12
 'n	275
 'o	107
 'l	105
 'm	197
 'j	20
 'k	25
 'h	132
 'i	301
 'f	117
 'g	111
 'd	133
 'e	194
 'b	150
 'c	251
 'a	225
lbe	952
lbd	26
lba	512
lbc	32
lbl	32
lbo	478
lbn	18
lbi	215
lbk	1
lbj	46
lbu	684
lbp	7
lbs	150
lbr	490
pav	434
lby	47
clu	22586
uíd	1
it 	134735
it!	146
it'	34766
 nl	194
it.	5206
it,	3708
it-	676
hh.	7
hh-	123
hh,	15
m-t	99
it:	255
it;	145
it?	471
hh!	5
hh 	241
lb'	4
lb 	183
lb-	5
lb,	19
lb.	12
lb?	1
bwg	1
itb	48
itc	3130
ürg	3
itg	52
ürc	3
ite	51066
itj	11
itk	46
ith	122889
iti	75915
itn	1414
ito	12919
ürk	22
itm	1070
itr	3406
itp	37
hhl	4
itv	9
itw	29
itt	21850
itu	12550
itz	1156
hhe	65
ity	66661
hhb	5
hha	50
clf	7
m-e	33
lbü	1
clk	1
jzi	2
jza	1
m-b	165
t: 	2590
pal	5125
zab	670
jkc	3
itâ	4
ità	3
itá	1
itä	1
itê	1
ité	56
ití	7
itó	2
ürü	1
jz 	5
zam	112
pan	19025
zai	78
zar	1203
rál	2
pmr	2
nfo	13895
zay	17
éäf	1
nfn	20
co;	22
co:	17
co?	12
co-	1588
co,	626
co.	578
co!	3
co 	3628
co'	202
têt	14
jhs	5
coy	170
cox	452
coz	136
coq	27
cop	5482
cos	10161
cor	29129
cou	51800
cot	2238
cow	1062
cov	9527
coi	1513
coh	2656
cok	360
coj	8
com	99442
col	24377
coo	4881
con	128687
coa	4099
coc	2097
cob	865
coe	1270
cod	4779
cog	3831
cof	773
m--	622
se:	431
zd,	2
r':	6
êöá	1
pag	6483
aél	1
tzu	7
tzt	16
tzw	6
tzv	14
tzp	49
tzs	43
tzy	44
tze	408
tzd	6
tzg	44
tzf	9
tza	27
tzc	5
tzb	10
tzm	46
tzl	25
tzo	10
tzn	8
tzi	54
tzh	36
tzk	51
yd,	17
tz?	4
tz;	19
tz:	2
tz'	160
tz!	1
tz 	1075
tz-	44
tz,	207
tz.	92
óíá	1
nf:	1
jh.	1
zm.	1
yd;	3
 :,	1
 : 	1433
 :'	1
yd?	1
 ::	32
 :?	1
ìíá	1
pcw	1
ó; 	6
sèd	3
sèe	1
imb	1687
-r.	13
sèt	4
sèv	6
 :h	1
 :m	2
 :l	1
 :a	1
 :b	1
 :g	3
 :p	2
 :r	1
nf-	799
nf,	29
'''	1
sgä	1
''-	1
'',	1
''.	1
tbc	2
jd.	1
?;:	1
?;,	1
c-f	171
?; 	5
''g	1
''f	2
''a	3
''n	1
''i	11
''h	4
cöl	4
úbl	15
''t	4
''w	3
''s	38
sga	38
sgc	71
sgb	4
sge	811
sgd	5
sgg	2
sgi	135
sgk	2
sgo	27
sgp	15
sgr	217
sgu	368
sgt	17
ydi	197
ydm	2
sg'	2
yds	1
sg-	1
sg,	16
sg:	1
tix	13
tiy	34
tiz	2018
ïsk	1
ìí 	1
lvã	1
éau	5
éas	5
éal	73
éan	12
éab	1
ïs 	2
tio	284722
tie	27901
kd 	63
kd'	1
kd,	7
kd-	1
kd.	7
wsz	1
kda	509
kde	8
kdi	2
kdk	1
kdo	308
kdp	12
kdr	99
kds	2
kdt	3
kdy	1
-r 	126
uv'	2
g'e	1
g'a	1
g'l	5
g'n	2
g'u	4
uv,	3
g's	1101
uv-	32
uv.	8
wsn	1
g' 	95
g',	5
g';	6
dts	52
ìé 	3
ába	2
xmu	11
uv?	1
xmp	1
:no	4
xma	49
xml	91
xmn	2
xmi	2
bí,	2
.ok	1
áb-	1
ti-	4031
 eí	1
ti.	64
xm.	5
q: 	73
s :	227
ti!	1
äáé	2
q:p	1
ws;	44
hbv	89
dml	2
-r,	9
uvg	8
'wg	1
px 	15
ws-	135
px,	5
mcr	15
pxs	1
pxr	2
pxy	1
pxx	4
pxg	3
pxd	5
''c	1
pxo	45
pxj	1
éz,	2
éz 	5
uwl	1
xxr	4
.,n	2
ézh	1
ézi	6
éze	6
éza	49
.,x	3
éêk	1
reb	2700
rec	48746
fhs	5
rea	115545
ref	17051
reg	22751
red	63632
ree	39846
rej	1206
rek	394
reh	2059
rei	4624
ren	55641
reo	2071
rel	30651
rem	22798
rer	3462
res	150926
fhc	1
req	12828
rev	22353
rew	3850
ret	23782
reu	973
rez	174
rex	577
rey	983
fho	2
zdr	12
re 	308290
re!	133
re'	8764
re.	8396
re,	12048
re-	3226
fh 	4
re:	893
re;	310
re?	416
edä	1
gât	1
í. 	13
wu.	2
mc'	2
xpe	16624
xpc	16
xpa	2198
xpo	3446
xpn	6
xpl	7335
xpk	1
xpi	192
reí	1
xpu	98
reñ	4
xpr	14168
''l	1
éä 	5
z? 	9
wu,	7
xp 	93
xp.	1
zbi	13
zbo	46
c.;	22
jnl	2
i,j	47
 z;	3
kl-	24
q'o	1
q's	107
vvs	3
vvr	3
vvv	12
sd.	50
 pó	8
 ís	1
 íd	2
pa'	162
zdo	3
dj 	34
dj-	22
dj,	5
dj.	41
 í 	1
dju	1801
djv	1
djs	4
dje	204
djf	1
dja	634
djb	1
djm	66
djo	109
djn	1
dji	25
pl:	3
oú 	5
lóc	1
oún	2
oúl	4
oúg	1
oúd	2
cda	80
z.o	1
klc	1
cdd	86
í p	4
ic;	87
ic:	117
ic?	56
oqu	834
oqs	2
oqr	1
ic.	1860
ic-	762
ic,	2904
ic!	32
ic 	69628
ic'	354
cyc	4651
sdc	11
cyb	295
uzé	1
cya	278
í i	4
cdf	15
gzh	100
cyf	1
icz	29
icy	3174
ics	11476
icr	6549
icp	145
icw	5
icv	2
icu	10329
ict	18580
ick	15649
icj	2
ici	28149
ich	39749
ico	3934
icn	201
icm	61
icl	5691
icc	179
icb	13
ica	95221
icg	1
icf	89
ice	42538
icd	99
cyn	539
cyl	363
cdy	58
íìê	2
dt?	1
íìä	1
íìã	1
uza	80
uzb	33
uze	84
uzg	1
uzh	36
uzi	51
uzo	15
uzu	26
uzz	825
aär	1
icó	7
icé	1
icí	5
 dâ	1
uz 	185
uz'	2
uz,	76
uz-	1
-c:	1
dt;	8
adè	3
adé	24
f.;	3
;st	5
;sw	1
;sp	2
;se	8
;sa	1
f..	23
f.-	5
f.,	84
;sm	1
;so	3
f. 	2978
f.'	10
;sh	2
mít	1
mír	3
mío	1
rgf	4
mík	1
f.z	1
f.s	2
f.r	52
f.p	2
f.w	7
f.v	1
f.u	1
f.t	4
f.i	3
f.h	10
f.o	11
f.l	2
f.c	4
f.b	4
f.a	8
f.g	4
f.f	2
f.d	3
adz	37
adx	7
ady	5259
adr	1155
ads	5265
adp	186
adq	381
adv	8420
adw	339
adt	157
adu	3907
adj	2762
adk	1
adh	1130
adi	16420
adn	719
ado	4370
adl	3654
adm	6733
adb	110
adc	633
ada	4517
adf	171
adg	238
add	17241
ade	27981
omä	1
cy!	12
bz 	28
zös	2
bz.	3
bz-	5
bz,	6
ad:	136
ad;	76
ad?	122
ad.	1593
ad,	2616
ad-	645
ad 	53457
ad!	46
ad'	234
hwd	2
bzu	2
bza	5
bze	4
-vb	1
bzi	38
bzh	5
bzl	25
kèd	1
r: 	1660
tgr	185
tgs	118
tgp	7
v--	16
tgv	7
tgt	348
tgu	91
tgy	1
z.z	1
v- 	20
tgb	1
tgc	327
tga	561
tgf	810
tgg	389
tge	120
tgi	8
tgo	101
tgl	1
r:-	1
v-n	27
v-o	1
v-l	50
v-m	18
v-j	2
v-k	2
v-h	6
v-i	185
v-f	12
v-g	8
v-d	1
v-e	5
v-b	34
v-c	83
v-a	41
tg 	311
:ut	1
v-y	1
v-v	13
v-w	6
v-t	28
v-u	2
v-r	19
v-s	50
v-p	45
v-q	2
órg	4
roú	1
ìëü	3
ìëö	1
ìëí	5
sûr	3
ìëá	4
etó	1
msd	154
msc	94
bnr	2
lz-	2
lz,	17
lz.	6
lz'	8
lz 	38
ëíê	11
ëíé	18
ëíä	1
msm	9
 dy	2753
msi	103
ñón	4
msh	61
lzm	26
msw	6
lzo	2
lzn	2
lzi	6
lzh	180
lzk	1
msv	10
lze	23
lza	23
bne	55
lzb	15
 ds	396
s'?	5
 dr	23682
wy-	2
wy,	11
wy 	89
wy?	1
om;	46
énd	1
jrb	1
jra	30
jrg	1
jre	2
 dj	100
jrk	3
r:d	5
jro	4
jrs	2
êqu	2
ëík	1
bni	20
ëíi	2
msx	41
wyo	82
wyn	117
wym	4
wyl	13
wyg	4
wyf	1
wye	2181
wyd	3
wyc	18
wya	50
 ó,	1
wyt	2
wys	4
wyr	3
wyp	1
jr 	59
jr'	3
jr.	480
jr,	5
jr:	1
ëí 	2
r:t	2
,km	1
,ka	1
ysz	8
ysy	20
yss	158
ysr	51
ysq	26
ysp	199
ysw	1
ysu	23
yst	14260
ysk	6
ysi	13788
ysh	36
yso	576
ór 	2
ysm	72
ysl	200
ysc	130
ysb	67
ysa	484
ysg	31
yse	3427
:mr	1
mön	1
möh	1
möd	1
,k,	5
möt	4
mör	1
ys;	83
ys:	156
ys?	53
ys.	1988
ys-	140
ys,	2550
ys!	21
ys 	24821
ys'	100
omc	106
ébo	1
ms!	12
omd	4
ysé	30
ms-	233
cwa	9
cwc	19
cwe	4
cwi	3
cwk	4
cwl	5
cwo	3
éno	1
wuh	16
jbf	1
omt	50
fbu	4
roc	15563
rod	15914
bn-	7
qt;	1
cd;	1
fbp	9
qt.	1
qt,	2
qt 	35
 óé	1
ümq	1
ôte	99
qtx	7
roq	400
fbe	24
ros	18288
qtl	146
qtc	45
äis	3
qte	9
p.t	10
p.w	4
p.v	1
p.p	19
p.s	150
p.r	22
p.x	1
p.z	1
p.e	14
p.g	22
p.a	16
p.c	30
p.b	6
p.m	412
p.l	17
p.o	76
p.n	6
p.i	7
roz	951
p.j	14
!pu	1
á ó	1
wuq	1
!ph	1
p.?	1
p.;	3
p.:	1
p.'	25
p. 	6130
p.-	5
p.,	162
p..	8
ety	5711
úñe	2
yyl	2
ett	23962
y,'	69
nsí	2
nsâ	1
aí 	1
ppè	1
yys	1
öé 	1
ì ,	1
rà 	1
ete	27737
etc	2171
éîá	3
éîé	5
nsy	456
nsz	9
nsp	5489
nsq	3
nsr	26
nss	63
nst	29433
nsu	10222
nsv	77
nsw	3511
nsh	3366
nsi	32754
nsk	1758
nsl	2271
nsm	1224
nsn	50
nso	3778
nsa	2886
nsb	199
nsc	6844
nsd	637
nse	24841
nsf	4494
nsg	822
cd-	149
küh	2
ns:	947
ns;	485
wux	10
ns?	289
ro-	1105
ns,	13156
ns-	928
ns.	12553
ns 	99245
ns!	37
ns'	623
'ig	2
,m;	3
ú o	1
ú n	1
.l 	18
,va	1
.l.	134
,ve	11
ro:	24
ylk	10
ylh	14
yli	921
yln	3
ylo	1514
yll	427
ylm	60
ylb	21
ylc	141
d-h	230
yla	3964
ylf	6
ylg	66
yld	4
yle	3350
ylx	29
yly	148
ylr	44
yls	86
ylp	68
ylv	477
ylw	5
ylt	140
.le	19
.la	14
,v,	1
et?	122
.ll	4
.lo	3
.li	9
aís	38
.lu	14
.lt	4
,v;	3
.ls	10
.lr	2
xüó	1
et:	178
et;	124
yl.	9
yl,	36
yl-	328
yl 	1089
s p	53170
vfr	1
y,f	3
y,g	1
y,z	4
ì e	1
ylä	2
p:r	2
et'	1856
êäó	2
y,v	1
p:u	1
y,t	6
aín	12
rry	5666
-s 	58
rrs	20
rrr	67
-s-	21
-s,	4
rrv	5
rru	1102
rrt	7
rrk	2
rri	13924
rrh	428
rro	10151
rrn	553
rrm	22
rrl	8
rrb	2
rra	8820
rrg	7
rrf	7
rre	20091
het	10250
jà 	12
g?-	4
rr:	14
-se	2444
-sd	10
-sc	1165
-sb	7
-sa	770
-so	841
-sn	51
-sm	289
-sl	119
-sk	201
g? 	523
-si	1293
-sh	1176
-sw	98
-sv	11
-su	1038
-st	3329
-sp	2478
rr!	1
rr'	468
kü 	1
 ké	2
xey	4
xet	37
xeu	1
xer	1673
xel	216
xem	511
xen	331
ázq	22
xed	2572
xeg	19
ázy	1
xeb	1
xec	2857
 kä	6
 ñê	1
xru	1
xe;	1
áz,	1
xe,	6
xe-	3
xe.	4
xe 	66
aax	3
dék	2
w a	12271
w b	4516
w c	5079
w d	4224
w e	3073
w f	3438
w g	1738
w h	5456
w i	17220
w j	1302
w k	555
w l	2910
w m	6181
w n	1601
w o	6790
w p	3948
w q	174
w r	2833
w s	7402
w t	22179
w u	3239
w v	613
w w	10526
w x	13
w z	150
 t-	825
pph	41
ppf	63
viv	3731
déy	1
w  	4662
w !	2
w '	38
w ,	221
w -	59
w .	178
w :	22
w ;	30
w ?	3
kaï	1
ñìä	2
w á	1
lsâ	1
rèv	1
e:t	7
rát	1
;,,	1
;,.	1
z.:	1
dw 	7
dw,	2
dw-	2
pwu	6
pws	33
pwp	2
dwr	64
e:a	1
dwy	14
dwb	3
dwc	3
dwa	1304
dwd	1
dwe	517
dwh	11
dwi	1036
dwo	300
dwm	1
pwh	1
gqü	1
oíz	1
-tg	93
tü 	1
-td	52
áï;	1
ä o	1
e!!	13
 tj	17
vi.	31
pp,	107
-to	2660
vi-	7
-tk	20
pp'	86
e!-	11
e!,	5
xh,	1
vi;	1
e!.	1
pp;	2
rmn	17
rmo	3548
rml	485
rmb	24
rma	28934
rme	12092
rmy	966
rms	6668
rmu	1124
.sy	1
 kr	1196
lqs	9
 kp	65
rm.	921
rm,	1027
rm-	255
rm 	12351
rm'	85
rm:	83
rm;	37
rm?	29
ziá	1
 ki	28130
c à	2
 kn	62483
c é	2
rmè	4
zz.	30
zz-	10
rmâ	2
zz!	4
zz 	362
zz'	4
zz;	5
zz:	5
zz?	1
c ?	3
c :	35
c ;	24
c '	49
c  	678
c !	3
c ,	269
c -	230
c .	97
 ke	12295
zze	99
zzz	27
zzy	240
zzr	1
c t	5244
c u	833
c v	1299
c w	2256
c p	6374
c q	170
c r	4574
c s	7516
c x	15
c y	190
c z	44
c d	4265
c e	3165
c f	4297
c g	2273
c a	10229
c b	2826
c c	7567
c l	2182
c m	3898
c n	1585
c o	3279
c h	2110
c i	4949
c j	321
c k	405
lnq	4
lns	14
lnr	1
lnu	71
hln	2
-t-	20
 lá	5
lnv	1
lny	5
ági	20
ümm	1
ísz	4
xhi	1930
lnc	92
xhg	2
lnb	4
-dg	48
-dd	2
xhb	1
hls	29
 k?	1
s!.	3
s!-	11
s!,	5
s!!	12
s! 	498
s!'	6
s!:	1
lno	22
-do	1188
ä c	2
uár	7
-dh	6
-di	1577
uát	1
-dv	55
s!o	4
s!m	1
s!l	1
s!g	2
-ri	1307
:ke	1
s!y	1
:ka	25
s!s	1
-dr	604
ér.	5
s!t	1
-dq	14
pwä	1
p i	7080
t-à	1
t-á	1
kdh	1
ü p	1
ü t	1
ü o	1
ü l	1
t- 	157
t-'	8
t-,	7
t--	2172
uaq	4
uap	39
uas	552
uar	7523
uau	37
uat	9289
uaw	50
uav	27
uay	253
uax	7
uaz	4
uaa	14
uac	208
uab	717
uae	72
uad	906
uag	3452
uaf	12
uai	327
uah	35
uak	333
uaj	5
uam	150
ual	34412
uan	4080
t-p	1986
t-q	31
t-r	723
ln:	1
t-t	1417
t-u	137
t-v	72
t-w	602
t-y	87
t-z	3
or 	242774
t-a	519
t-b	610
byu	28
t-d	530
t-e	465
t-f	452
t-g	403
t-h	396
t-i	446
t-j	51
t-k	133
t-l	572
t-m	529
t-n	167
bys	250
lów	2
u',	1
hl:	2
ua;	3
ua:	1
ua!	1
ua 	422
ua'	8
ua,	64
ua.	22
eu'	10
byz	200
eos	804
eor	4988
eoq	1
eop	20106
eow	98
eov	967
eot	2667
gi'	3
eoy	2
eox	198
êro	1
gi 	577
gi?	23
eob	367
eoa	38
eog	784
eof	220
eoe	9
eod	138
eok	3
byb	1
eoi	143
eoh	12
eoo	1
eon	4109
eom	710
eol	1798
or:	196
or;	165
gio	8301
gin	21767
gim	894
gil	791
gik	9
gij	8
gii	8
gig	334
gif	1383
gie	2443
gid	326
eo?	6
gib	1281
gia	1822
eo!	4
eo 	1552
eo'	23
giz	391
giy	3
mbè	1
giv	11424
git	1526
gis	4123
gir	2468
giq	8
eo,	104
gq,	1
mb:	4
mb;	9
mb?	5
mb 	1827
mb!	6
è t	2
mb'	39
mb,	180
mb-	101
mb.	191
éou	3
géo	3
mbp	66
mbq	1
mbr	4557
mbs	680
mbt	116
mbu	1007
mbw	1
mbx	2
mby	34
giá	1
mba	2344
mbb	14
mbc	13
mbd	26
mbe	23262
mbf	8
mbg	59
mbh	25
mbi	6934
mbk	1
mbl	4247
mbm	10
mbn	27
mbo	2242
lq,	1
paw	317
fb,	4
tör	4
ore	71013
já 	3
já.	1
óir	1
óip	1
by:	62
oro	3317
óia	6
 qc	2
óio	2
óin	1
orv	124
jáë	1
by 	73276
by!	18
l'v	1
by.	229
a!y	1
by,	439
:ve	1
by-	355
ìzh	1
:vo	4
jme	2
e ã	1
toz	49
tox	2815
toy	673
tor	69341
tos	3500
top	11029
toq	7
tov	179
tow	8967
tot	6404
tou	5878
toj	34
tok	1360
toh	104
toi	982
ton	25767
too	17657
tol	6387
tom	9737
tob	2010
toc	6219
toa	430
tof	558
tog	5050
tod	6243
mté	4
d'ê	10
'u 	3
wqa	1
'u.	1
to:	147
to;	26
d'é	4
jmh	1
to?	48
to.	523
to,	1001
to-	1707
to 	362617
to!	10
to'	297
'us	2
'ur	5
'up	9
'ut	24
kàc	3
'ug	1
wq 	1
'uo	1
'un	34
'um	2
'ul	1
toñ	1
!on	3
!ob	1
!o 	7
ìãã	1
jmr	1
ról	1
lr 	88
jms	1
lr-	5
lr,	8
lr.	6
m z	109
m x	57
m y	4330
m r	4550
m s	11797
m p	6611
m q	247
m v	1204
m w	10898
m t	37491
m u	6297
m j	1308
m k	1138
m h	6898
m i	18508
m n	5833
m o	13882
m l	4069
m m	5795
m b	6812
m c	7968
m a	24993
m f	6780
m g	3666
m d	5386
m e	4308
lru	6
lrt	16
lrp	64
lrs	16
lrr	37
v,z	2
lry	319
lrz	1
lre	2971
lrd	2
lra	38
lrc	3
lrb	5
lro	255
lrn	4
lri	152
lrh	30
lrk	1
m :	31
m ;	32
m ?	11
m .	462
m ,	347
m -	203
m  	15652
m !	1
m '	79
jji	1
jjc	3
jjb	3
jja	1
jmw	2
lmc	1
jöe	1
jjt	1
áîé	11
b r	393
áîá	1
übe	13
m é	1
üba	2
u'-	1
m â	1
übl	1
m à	1
u' 	13
übi	5
jj.	3
jj 	3
u's	173
u'r	5659
u'v	1516
u'u	2
ipó	3
u'i	1
u'l	781
u'a	1
u'e	1
u'd	862
püc	1
x; 	78
,ca	3
pük	2
,co	8
,ch	4
,cr	1
,cs	6
b n	190
aï 	8
,c 	2
,c.	2
,c,	29
?re	3
y:s	1
imã	24
aïm	1
aïf	2
aïd	1
aïv	144
, u	8547
íon	8
srò	1
óno	1
ql 	41
ql.	4
ql,	2
duw	1
hzc	2
ìêó	6
qla	2
qlg	1
'ny	1
qlq	1
qlt	1
d'v	181
srv	11
srt	3
sru	654
srr	4
srs	68
srp	22
srn	141
sro	339
srl	47
y:?	7
srk	1
srh	5
sri	80
srf	54
srg	2
srd	79
sre	442
